biking,smoking,heart.disease
62.329812682755794,25.824438829895836,27.377934698898734
33.08980248526492,45.913575623826134,44.04446217059009
6.355835028602364,98.0032575285477,69.51615768070698
31.09823217156622,49.26180939928696,53.03896105482392
32.518332202674706,32.875161028750824,45.66146921905061
72.96061783380641,63.34008543167258,36.71791391327243
63.75574713552131,24.014561877819308,20.942048998573338
88.72127425763266,7.586332810866391,8.606111081767922
47.22149251619493,12.887972191064922,23.94982229060911
11.959424593830171,12.804583895777244,36.10718593310372
71.3244787222995,15.190269351229436,26.248813752756618
76.07850486168974,13.882717264941014,13.23307103649334
56.127719756949624,64.08747448032146,41.21393509038358
77.0967179954561,18.188008439914483,9.068392681247776
49.379559636439076,34.56672833238632,28.814846075551838
52.27328293819941,89.67884099060119,58.99180074947179
42.75410183585496,47.39616402628724,49.84464077997607
2.541912674409519,66.75577385210272,60.02725662854765
10.789142699330444,17.231987120162984,36.49819050847685
3.142918568673425,19.228901880867078,38.58946088946775
63.64104112637804,4.086861626647886,18.89308484265095
31.435598107632668,16.893506307216455,41.65073585068654
50.85706911647028,27.85903390319586,26.018052352055246
90.7566473926093,17.70104842767468,9.176332783463442
24.929222914887493,8.87025337570556,32.177164198731894
41.038292303562976,12.06358711006008,27.12976331209271
75.55511385430486,46.077876803272574,39.605940874024995
22.879816549162246,20.63337184057925,36.372381882170764
7.697990982879299,36.42698610480755,44.10763530360469
28.9751452913768,50.34172708548569,49.43159410879135
16.122128725400444,69.03948286293652,65.22662071676267
92.96976523425731,3.9312139841098936,8.177088327764576
80.8120379564417,79.94103989090426,48.26327871405611
63.34037565104234,62.79003894909078,47.72628022717846
87.14605901877177,8.17590319488719,13.790611844040429
80.36720768991145,87.35786241067773,56.47956385355306
18.657005888603585,92.08724005318132,73.6900676979578
89.25589984899777,6.107795985486375,5.441537636459587
53.93422419156507,27.687764814720374,28.39718358205728
80.74401551640625,80.62012797930613,52.119404167272975
89.60912999234932,74.82596903836584,36.44556716654194
31.800347497186387,18.45210193563773,31.529313263027454
11.005192452767677,20.93493233367103,35.199214369368406
22.793516254194166,37.0472102791382,41.82927437798494
42.71077886262563,48.45229851910213,47.805174913799874
81.80147659224932,61.825477153029595,37.32779093893952
86.07305832563435,36.891363956977244,22.85594722157906
0.6952130531190703,46.25347161331479,46.11889118582208
51.07473025775657,74.74709381337566,55.78239565949696
41.7411003148779,3.66832028905979,22.5392509557719
22.210781047073024,25.243694434402077,46.774886519606426
11.98653673336828,71.33495858845524,60.53262709945213
33.7615171403628,89.52068376871993,65.72763838057082
94.29097039125192,51.167744211566614,28.54349940696151
32.320293202075526,53.211348526531566,54.7968527014605
51.87906217433661,10.717201133977605,19.31840425275306
70.30189588951778,44.741236682345466,32.67515720316909
36.3629602379294,53.261726645502314,48.76145779995504
97.17820827209607,24.247050363472965,13.903108315889451
96.24472949421113,26.924323094938096,12.35657462645307
25.178229582536417,37.728416310462265,42.281189244961745
49.72485058923854,2.007119777772637,21.454263461413618
30.087830981676966,32.20791655831783,31.945032487600525
28.484049437746762,21.144800699654464,32.692033889237585
3.6886947354532795,32.74973521779147,41.76765511356388
60.956433397989684,11.976213181925122,23.676409716189866
50.26790232288615,89.0527280739895,51.830058816210034
5.147875124998935,59.359245355404866,55.34065090384481
27.864646423661142,67.91023191444896,57.48178140544874
90.82658859666537,78.91712386073382,50.038205497539
23.95618906669724,49.84421989290573,47.40650192107875
14.48948720912231,8.69202880874237,27.223170608168502
48.9452760277563,53.71065418185478,51.57752962980345
98.56504541106007,58.68411180208791,22.532472775644717
24.20552715115004,74.54394741843299,49.01628578077108
67.21355474058785,43.16595462296794,33.618983139574276
76.16196153287176,12.758030279556376,11.020155558153604
23.763754399239968,28.377590579872447,31.953504884510664
72.82163486118596,36.30822963986351,29.84940659807274
36.77831327192532,64.59172413316013,52.48137165385846
63.23058305935795,57.077830466891186,36.749347161954574
63.35297107608947,35.60967258978462,22.397422978711
53.57746840747585,98.65152487929797,67.61480855880696
9.02897700544083,60.577481935688716,60.83105375600542
83.5302495589238,23.72267917359945,16.30638540022567
32.07800649717358,10.178247262040374,34.69890666210644
18.651851039985424,15.285913918433202,26.696977815590216
4.077514155476392,24.595772838450813,33.447006317958795
59.08929431882418,16.06813732595557,16.84774001792431
67.75643618422824,18.656702405130577,18.77349026551933
1.6587828927856152,28.50951686938471,44.97382081347013
51.2093058299281,17.33735952947548,22.09970772647766
22.649577519793795,89.67654246264252,69.8036749579546
64.51727904094498,8.023374566164222,8.398806449846397
17.436642900499145,52.451138957025464,58.21339962872929
69.09377381024659,41.03968269896615,29.38095331444626
38.67353463005374,98.23786169086064,73.10334961435484
93.67299887367345,11.203890216805235,9.213672178189103
13.752094414599325,39.785559904574164,48.0509177236762
34.10663510502585,96.94704332753689,71.09036753342171
11.347352124058908,86.55071258939803,72.10969345756791
92.46936182785628,81.707207094928,46.32640879844484
87.7339353380981,25.790282704493983,23.220723401479717
25.79416277151556,17.088758739006582,31.78873638655597
65.99840460341791,66.8643219924431,47.177658403138736
81.72222002012158,92.93759891275857,51.50345497890668
55.52008115994623,55.67628930139298,48.382706379959984
52.965057835600646,57.161268946989985,39.30915561251845
24.18522909004517,27.997909366028416,45.74808812055474
9.310276780589922,76.94929331919369,65.48077387219816
89.72157579533267,18.704374855752338,5.281839178686128
90.04180571633304,32.367923640424365,19.811942179866215
63.31014572732679,42.54364386164168,28.87351992524839
33.90297910487007,50.7610378684455,49.41284294770535
34.92095746126609,24.240973241508023,28.38107948586223
72.59556788702393,11.483682473920354,11.732253704779101
89.71102599525771,61.06200424416326,24.169990668776663
88.70864242651173,28.863055324025577,15.557403337813888
77.98755458576238,58.123822142261226,23.546248062257114
64.20316461542878,15.436271527420232,10.537672261652869
8.413996499504883,48.114010185481746,55.3348794236109
16.162871409461378,53.258943255158584,55.70961099799504
89.85541885270793,5.182353682242691,7.761838994233792
60.642905965958995,33.660427819392055,23.802461404262264
0.9197051616629648,13.441467693897424,36.20626551773992
10.147154286603211,6.337497047276774,30.10658954220458
66.35017691080559,98.99602323899452,53.801135100292875
0.5061583846218687,32.235384497472296,53.482836242185336
16.080805141749867,80.98744458546349,70.05629220308515
54.87337893665861,25.464065476376383,25.16519818804229
69.18951976926932,68.15027222239293,43.452709375388324
65.19612595026005,76.02278598896865,49.494469249144075
22.42693094605598,59.56387406078443,42.84518340445396
71.2179221347536,47.15761885501584,30.977545874478857
23.724908749680008,41.18409141472685,40.064651842470425
32.539969815926774,34.88682665429953,32.67332233289716
74.64914051180241,92.95291442478259,52.6762135944208
64.96328990472146,83.06194077877291,61.03041605221763
84.9223410494178,96.50269106665125,55.978857524835334
65.76128923003434,12.429722348554472,13.630579456352951
56.830860333547164,73.08674752036443,52.35702956689886
9.367476782809248,93.83404568210378,81.10355698913912
36.77158030594335,18.123306616566015,32.653347631063845
26.520236768172545,6.6496267366777495,25.666894187487983
24.398964337908357,74.11206492900591,56.50165927460258
97.30105547524455,57.44731131799119,33.024455584490184
39.30977246667604,84.1828776758272,62.26593402501953
89.20465551771133,13.97723766262895,14.70318827613974
63.11386259972629,79.52673118598902,54.00506582148647
79.48113035416485,20.162732004774455,21.48479047273445
50.26370931051921,16.36559428657045,20.42750829232662
57.69038846263591,16.426579793099293,27.4931436859305
49.25176938188639,81.45747202313821,56.941203220465184
19.52429877980445,66.51972206962002,67.778875763995
72.24521152615053,52.30654247691193,31.03376869016297
28.07723624408558,35.88304841235025,48.1981723487757
2.431596643145384,87.72005408131082,74.12010196502504
64.54722959071678,39.244510742263536,27.000996475844495
17.711067940704893,81.65994394715771,63.097222421095786
94.04585843529144,43.91349085702184,22.14125135695189
95.39285770025873,37.69444294249076,22.350193893177345
91.48643902204485,46.26797856696064,28.302235017044367
37.01587002554444,30.13778741641421,31.095632680850876
1.5456616528867428,74.76093801762511,66.79499755164161
92.83185625877253,50.27203900924791,37.99781442005151
42.81841483173143,23.22126951468173,37.40282615832499
96.66548190436696,89.95745732745685,48.1607024407885
96.36199770892529,38.38912213732114,20.47597914682399
85.300945546736,54.35528611139886,32.187516025269936
29.444889206958567,90.6472110964547,69.55772864979187
38.50977286019253,62.42379959139921,44.54500511164982
85.11366715168569,11.689804070836407,9.02391920279577
31.692200515627768,93.98321236134751,59.141025656597485
16.94927466860925,62.770805307141785,58.296735866014515
55.68012624583501,33.49056146570861,33.277222557617506
93.6154774160781,13.927207266338726,6.463028096849066
69.6029796674973,79.4025189270296,56.690299379715775
57.0061170089365,62.00727559285135,37.772974378733025
9.717649377076853,53.34610919763215,46.435885384643925
61.500722669916975,89.38925830509577,57.36667144437265
99.00538501042632,78.85972112245308,44.963736571159416
14.008401523652402,15.167487973275119,41.80086198683119
51.832965236373674,31.172206779554823,27.74179250452061
87.73730719279554,24.848913981446575,21.496669000041106
74.07686177542044,74.3946292572677,44.78171374850419
69.7015740995268,3.353243473577938,9.903013007226834
70.24840839871092,56.98896848713165,41.838261411385915
35.94911512197552,76.24586857406905,60.59981414250897
29.359184426449335,87.67656367617495,57.14856572523142
80.93611554785136,34.20817487159075,30.205954520069447
81.01133946791808,82.12573046720128,53.659920163962475
86.70723185801037,11.063173695520723,6.391603782809603
91.32405525564712,84.64522917345182,46.904415677218815
51.13423988609378,12.748866233198243,23.504312082184683
50.15162946871996,39.72872905603673,36.12224451652191
79.82951789667752,79.72953657795536,43.164387150747324
64.99639307777652,14.991742734877377,14.638836604415477
70.19668772577033,22.92513952326415,20.275793088943747
79.57926694361011,72.22525683930662,48.10249343286711
89.00053418175663,72.00365365460743,42.019667345748886
33.79951568515358,64.11476328852973,50.064455278288264
37.5582952639944,69.39484444671,57.2884271973984
9.3981939840869,54.27244433475962,40.07405086900336
57.8280140996174,25.179905890695274,30.985377217322934
3.5942273796742086,34.56959935039195,37.50796256740321
46.55980181324602,18.159771680142565,23.29974058908182
54.26446347075766,90.84505613336283,53.5448395523234
28.65412521282844,58.339179476612046,44.09994479585296
59.08332605690107,40.08514167636399,38.12170695800427
3.050024993904943,46.20058036441327,49.846776677475695
3.7348188749214417,94.72833396118153,77.97624072676791
82.26005606596583,15.33514031160802,12.754950441618345
36.019064141126286,58.62298320167972,50.890976494617576
12.706051265188478,50.5888678884466,51.866728019968036
52.224326005480435,61.14542354346478,38.49045284914541
76.99935530986109,1.8110183820840509,12.787036695319397
21.582102749684317,87.21239089441515,64.66278170649572
62.28904758190003,93.21182824836124,50.13629035631186
8.5347464993768,56.51331835892089,53.55565942481785
5.16817211686077,69.66508238768922,70.78588851195794
53.1354631568148,92.24993811772957,64.43543882238781
54.06351216101065,70.72386343133986,47.39961739532744
63.742990149820656,15.253904291426135,16.757766579174724
72.60913337226616,57.62883601668132,35.4235027405739
97.58520794625346,60.67150463828559,41.44392985307096
51.630034830119534,42.4130671302386,37.62720037724121
32.2956472941246,73.64442356247228,59.28372582895411
79.51861947687037,93.43670147690149,58.014182165548846
27.083225126207424,92.55685129067763,69.34740390260914
43.89714207056361,45.08393714041321,38.077615219934
7.845638134226595,11.323804584075525,32.32646160634489
2.535074341545751,98.48411989623345,78.12353134858267
96.26484146779251,83.88980864459342,42.87934069940975
83.59801205122058,12.466268120326685,14.79187816298207
69.59742060936979,92.08418826173724,55.42259737709418
40.89529444142699,86.98963620621282,64.8894301567562
17.329432007084577,51.88380571260721,50.33949035363532
15.643704267108605,59.127543574492925,55.263836458694335
25.024289816459532,39.90027038701302,32.45184482590811
54.92266647061205,5.476163882203133,20.84292037343036
71.45959227000624,33.519724164590095,27.05442678078314
66.01973767177313,80.28534485980114,55.32680167766689
27.993389694594285,0.4632023004602859,7.352307350883413
95.48652806631941,33.34991716911442,28.470873688565025
73.78969166957685,39.81686935909433,27.073579037898245
55.43540525114007,53.73956029379229,45.78007265524171
61.17207462343522,91.98556164127605,52.4416287979798
41.96000624277899,34.634599436596126,37.79316737077722
24.773098950115745,34.69532018962277,34.64865259390837
35.597267865126156,73.75012481097484,53.077037242470546
75.78461104643691,45.221794088980715,39.44567049989322
1.4393488629755868,22.460482293998197,39.84502448428969
11.607264050691624,45.24395161326934,50.2269609573258
4.600264202175275,14.085702037979985,40.013110411781184
4.072880231897013,17.63869865062233,40.07589469560508
85.54605840110072,49.83677727394797,30.006665642361654
70.36578593800236,41.89254495045479,31.661341706157813
47.41738290873252,91.48459010681,73.53415810697662
9.783416065100148,36.23938991166331,44.89657615113368
49.16158751168324,58.05883502780434,45.28643649397203
47.34717707805657,63.22642879195304,52.662333252597605
17.320186991001517,1.3094456588333636,30.986296396906145
43.385164923797305,66.35373720167107,56.096470651498244
39.85047343973734,17.803596686975144,30.140307421712293
61.585009805221645,96.10703174694551,53.86298836825384
63.50936508676438,14.866272775311295,26.547484523131814
4.530400977204452,41.462412372702374,43.640358928096404
37.46126146264712,8.534966807864386,24.542282291333223
62.58599157142364,99.68742518459473,57.29653587077348
50.31362585800877,50.21950103312426,39.69497102619454
85.64898411883223,59.53850173200438,35.71836768186992
65.8693631618945,6.7076477388427485,15.19980099810439
16.29344270814297,74.99604703991778,64.71959447869243
7.056874740042984,20.990559309558577,46.44677357805962
64.24192782063156,89.80542894407138,57.89780763341612
2.6511310541621813,20.513964048200716,38.240859531398456
58.57755812734633,19.068772066366655,26.781554436421214
94.02302414249576,3.654966784809488,9.56792859427922
57.5474177875879,47.206694510999924,30.201082843538632
38.816992620652194,56.48411332626164,49.583959226184454
64.32882184423532,6.570863942835237,17.492649129701512
45.825289049151664,77.55276166950105,53.540976603205074
54.56167893159349,45.32888347480276,43.17447212448143
94.14648087765252,52.439026932758004,27.225291267920614
38.610263780077425,44.07627469382282,41.08294048024589
96.11905638239142,40.0763060875326,20.337077007629528
90.53506419560637,55.96403313082179,30.899392544636324
19.579113478929642,15.52402459307125,26.406902818380722
6.9361300875165455,18.19281304952711,29.815313085537117
10.077800137742665,86.17856210135173,78.03846632547793
1.8221825651549728,94.61154621336327,72.5243115955435
9.44429607559284,37.330931627975296,40.875215244028254
68.30067734163569,27.074467314355378,12.280079886668409
7.118864846022898,64.39995432390158,56.869508969696405
31.89756302937613,40.87341710980964,34.25199067905449
84.48753109694546,2.538635566034486,14.133134254615452
2.3271935735825866,15.615259736619036,42.158557242947914
81.44684825889358,71.59722288473975,37.92380523881319
28.185477477339994,65.89239419101514,65.75273287902712
11.816482762165625,2.709599250348349,32.71868223148246
69.67371653641507,22.197216193294945,18.572336218179842
62.8942846779884,23.10747965880714,10.188425851639183
87.74720135270529,67.18927435987284,48.72518963707854
73.50710438038858,1.9710537754364155,1.9855332397836527
80.34809303848486,10.410858198457385,2.874007452898775
28.203457257130648,79.99160853731894,66.64761925156849
17.743954377972283,17.85446620543336,45.80280882102136
75.06147516408583,65.27461078518748,47.040226935920586
80.6834739267264,23.81827810467265,20.5236424745802
99.05051420006733,9.944139275934516,8.230687086273491
41.26176769114265,24.317219099945408,34.047157036531445
37.201808579278314,72.22669318556592,58.74744696793329
77.64129607419969,85.56964681062857,50.89839170290126
34.08035402530179,83.02198645669915,61.80789254051842
93.07573256035647,39.71835296184548,21.62349107331819
85.84127518430118,66.80851365706462,33.882051328908574
42.89940273750184,20.498429541582098,25.97601856520663
75.08710677914974,29.314773026101328,13.666470408328818
75.45428740846823,89.63358185211197,51.68880656954177
10.31238688359326,1.3001923510736035,22.61342457470424
90.25529066795667,8.550853085446807,1.680892756257549
50.525237244785714,20.78862551460273,26.136212339633044
82.64574661077417,2.6532203873819715,13.492897642181731
32.00496010306117,18.143543508979732,34.061866753583075
89.55232284962005,58.304156096969216,24.433878175482707
38.92016787341631,42.1424550592498,34.44703648474832
1.083765148029836,89.26717110769748,79.01231194938087
90.53819764192636,81.7443561738441,38.7982818266526
9.128667678613356,34.1817351697876,43.22910153132467
31.93136375904149,25.94234334312925,36.14202303897494
95.0061967050805,37.96924081672669,15.641039122521018
95.06071469375561,59.02949425148078,31.523410248343502
57.34378881232861,26.806364082287626,19.529917922854207
63.183721216979926,62.4148907849134,39.24549080760665
44.84455219783198,40.941165219124045,38.616126620925115
29.321077169806454,55.204718085198024,40.84106722399873
32.8664545369916,43.61265291353167,44.14876378547035
67.25184560770384,29.44657595419177,24.449545300151325
75.237452943768,94.84533069621567,57.613879237063166
79.15790437258485,76.36057941597608,45.55248906653589
78.96181427945538,14.011317576645254,20.137816654355234
9.120610304869036,86.84679758979128,71.31333821667447
49.442030470258146,48.743119824951364,37.39192306577198
5.755876001664428,89.45522268940914,73.61233605936665
54.95288823237355,79.98552559473153,56.22338647283564
44.1530501373377,42.52135044692334,38.259060533888885
88.77041827582998,2.24693083201174,4.695298389276287
35.09150125520787,26.867735938494608,29.39645915365117
11.706701642760587,54.16342146608669,50.25519565246043
14.299168205283586,63.347821982614725,50.37113417072382
76.15106317174723,25.788768543320227,28.796949036070643
61.82180633162611,13.935607407282413,12.201945627196949
10.112267612279025,83.4930236799299,65.24830556730171
8.410680611499743,98.44021807035521,73.10486852388169
70.096913145912,52.56901823026858,39.73005705608289
7.276300636419353,17.16792858483035,34.92632571002923
82.18600592903562,27.230732651936897,25.19827491062643
70.62422271564962,1.8390676547466733,6.364813891459108
8.134878064189976,91.4298806560499,74.66944771988696
8.483771408519193,11.775108289014113,29.16568745565251
98.66395785011754,57.651647551425356,39.952382059544355
37.427079575612034,27.4055220687206,26.536645066529125
37.06421470668909,55.417800251579344,48.13873926491808
81.27995672575025,65.14203883518643,41.35591680452863
94.72485773838586,82.97418037072016,45.13862835110181
98.6001063822871,20.64212717606032,9.814593378955491
75.33781852589416,1.0995828658480478,7.299342376488645
37.62595855309158,13.688563006880727,25.775551297408438
8.350071669866876,90.00186418481051,71.76090058330276
77.71469159274368,87.38900775625153,55.19949198427721
55.840424973580504,59.74131021703083,54.171142624398016
42.42220092469763,60.051686043365336,44.51172381923421
90.6354385094736,66.50366745462554,29.212187276575307
11.119748230615134,17.53712786234496,34.991229220231666
49.262510429085914,91.44119459249598,73.8403908557938
1.1353644767419069,41.87705248920731,46.579544061732435
46.86606419941263,38.31385282494975,43.292691179871426
5.630327568183735,51.89177052828376,62.645291064068964
11.881791626807193,4.696596677505505,26.01581964217062
11.752624677710488,16.628336875607943,37.633296430417204
64.92103021160635,73.80336164263704,55.5673548734793
74.60448792654233,8.279866792512646,9.862948313356188
58.336876509715964,60.31521094663882,41.63864071989281
96.21725484745419,24.534910968132095,10.493874460086573
37.48705795237041,38.929561404197656,33.14487966292337
28.571208628186074,28.869373677069987,32.616936524749136
86.85991281894603,35.567271646494916,15.605960643752368
22.359583851945263,71.90459051842456,59.41483744492483
96.32225394406113,29.7121715623175,12.109543442647201
1.2154474689816341,56.64046402968972,59.124527333104105
96.98788267076391,47.60504021990997,16.926677077707676
4.315991195057611,66.36711653626482,63.543162070687416
89.11431136980711,93.6829739324758,54.274838363340386
52.77011090862999,73.25720972102503,40.828893375066244
99.29647961193004,21.494037859075675,12.828357895196689
7.379656473539886,3.1183135061284672,35.48360477336873
55.38542844013208,26.22640442998251,20.449368589495606
96.9302535619099,59.507793070025485,39.03768240062829
52.30978441701488,5.1425813484250344,18.97345039593828
62.93986381352625,49.636624720123635,32.4112939372119
69.57486889846172,59.68428489168892,38.690836388017416
45.454106476777326,33.424389081696084,35.867597160423465
62.75580800840635,77.09122037458219,50.098894741831245
58.43143119231002,10.65982531337718,20.494263261227434
90.11580104909889,7.513778173580876,2.1187808066639393
4.5446380341457875,72.81887562036033,65.89285052011682
28.096318959223034,49.549131620619846,39.27709763801811
95.04114840765587,68.84023964277361,35.35164499234654
89.02637838909163,43.48273386037462,20.51391520613587
45.56567527857129,24.640203323910683,24.97274936543512
62.013259780153675,81.91023176741997,58.53160382571607
27.738118298113267,79.94158789689793,67.10590906198632
18.81211597237613,69.46964708544267,62.13687935554439
46.36984049399822,27.21451372299627,24.23474088993578
35.33522280260528,59.023066686908706,47.32892425419876
58.365611185087204,36.09738969400268,36.6044999913711
7.773463696498483,9.158207332663416,32.95564912558169
